ANGLE;SPEED_X;SPEED_Y;TRACK_-45;TRACK_-20;TRACK_0;TRACK_20;TRACK_45;TRACK_POS;CLASS
0.0353348;180.407;3.90996;11.591;22.5599;64.7987;21.132;9.6179;-0.0766378;3;
0.0299088;180.529;3.11344;11.55;22.3231;63.6461;21.4824;9.64934;-0.0786153;3;
0.0242844;180.657;2.36443;11.5056;22.0787;62.4661;21.8708;9.68537;-0.0804098;3;
0.0189446;180.799;1.7344;11.4624;21.849;61.3614;22.2636;9.72217;-0.0819377;3;
0.0143077;180.934;1.28809;11.4245;21.6521;60.4156;22.6242;9.75573;-0.0831685;3;
0.0106336;181.057;1.03124;11.3939;21.4972;59.6745;22.9243;9.7837;-0.0840556;3;
0.00793159;181.175;0.946892;11.3705;21.3827;59.1324;23.1558;9.80575;-0.0845927;3;
0.00654864;181.3;0.98772;11.3584;21.3244;58.8566;23.2772;9.81726;-0.0848531;3;
0.00630617;181.419;1.14696;11.3561;21.3138;58.8077;23.2993;9.81953;-0.0848775;3;
0.00712812;181.527;1.41234;11.3636;21.3489;58.9722;23.2259;9.81236;-0.0847514;3;
0.00906968;181.626;1.78465;11.3825;21.4344;59.3656;23.0511;9.79415;-0.0845784;1;
0.012078;181.722;2.23956;11.4132;21.5703;59.9832;22.7837;9.76495;-0.0844157;1;
0.0137599;181.842;2.92422;11.429;21.6443;60.3271;22.6423;9.75043;-0.0841715;1;
0.0123775;181.965;3.00194;11.4088;21.571;60.026;22.7794;9.77;-0.0836711;1;
0.00903296;182.082;2.71947;11.3652;21.4037;59.3154;23.1049;9.81247;-0.0829305;1;
0.00445819;182.211;2.29235;11.306;21.1783;58.3553;23.5696;9.87141;-0.0819051;3;
-8.96335E-4;182.354;1.81784;11.2357;20.9165;57.245;24.1496;9.9435;-0.0805155;3;
-0.00635946;182.491;1.36721;11.161;20.6483;56.122;24.7925;10.0227;-0.0787048;3;
-0.0113508;182.614;1.02425;11.0872;20.3974;55.0976;25.4405;10.1032;-0.076416;3;
-0.0155346;182.739;0.811538;11.0177;20.1767;54.2303;26.0469;10.181;-0.0736674;3;
-0.0187966;182.881;0.745343;10.9533;19.9892;53.5347;26.5839;10.2541;-0.0704712;3;
-0.0210513;183.005;0.788234;10.8949;19.8371;53.0211;27.0242;10.3211;-0.0668477;3;
-0.0221694;183.122;0.944198;10.8444;19.7259;52.7109;27.3322;10.3788;-0.0628967;3;
-0.0221251;183.23;1.19;10.8026;19.6567;52.6078;27.4904;10.4259;-0.0586812;3;
-0.0209937;183.343;1.48218;10.7696;19.628;52.701;27.5006;10.462;-0.0543111;3;
-0.0188584;183.448;1.87846;10.7459;19.6387;52.9807;27.372;10.4865;-0.0499105;3;
-0.0160954;183.53;2.29347;10.7286;19.6756;53.3829;27.1602;10.503;-0.0455546;3;
-0.0126655;183.622;2.63808;10.7192;19.7425;53.9203;26.864;10.5103;-0.0413269;3;
-0.00855768;183.685;2.98857;10.7189;19.8428;54.6038;26.4869;10.5071;-0.0373474;3;
-0.00385249;183.728;3.41295;10.728;19.9755;55.4252;26.0465;10.4937;-0.0336853;3;
0.00143301;183.779;3.92639;10.7468;20.1422;56.3882;25.553;10.4702;-0.0303813;3;
0.00708127;183.837;4.43448;10.774;20.336;57.4564;25.0367;10.4388;-0.0274841;3;
0.0129237;183.887;4.95765;10.809;20.5522;58.6014;24.5163;10.4006;-0.0250875;3;
0.0187609;183.917;5.44471;10.8497;20.7826;59.7827;24.0125;10.358;-0.023175;3;
0.025212;183.906;5.76582;10.9038;21.0584;61.1373;23.4663;10.3037;-0.0218445;1;
0.0314705;183.906;6.25518;10.9626;21.3428;62.4926;22.9536;10.2466;-0.0210612;1;
0.0364881;183.958;6.83123;11.0143;21.583;63.6083;22.5539;10.1981;-0.0207784;1;
0.037995;184.059;6.81516;11.0308;21.6576;63.949;22.4351;10.1828;-0.0207784;1;
0.0367055;184.154;6.29033;11.0198;21.5992;63.6652;22.5285;10.1928;-0.0210754;1;
0.0333663;184.273;5.42614;10.9887;21.4446;62.9289;22.7829;10.2215;-0.0215881;3;
0.0285097;184.413;4.42431;10.9432;21.2223;61.8695;23.1692;10.2648;-0.0222473;3;
0.0226505;184.543;3.38999;10.8881;20.9584;60.611;23.6624;10.319;-0.0229431;3;
0.0167419;184.671;2.50595;10.8323;20.6967;59.3631;24.1928;10.376;-0.023527;3;
0.0115377;184.807;1.83068;10.7826;20.4691;58.281;24.6914;10.4286;-0.0239075;3;
0.0074718;184.935;1.38478;10.7423;20.2915;57.444;25.1068;10.4724;-0.0240194;3;
0.00461781;185.054;1.19357;10.7117;20.1642;56.8567;25.418;10.5062;-0.0238444;3;
0.00296235;185.161;1.20432;10.6905;20.0848;56.5093;25.6149;10.5299;-0.0233907;3;
0.00263667;185.289;1.36282;10.6804;20.059;56.4257;25.6732;10.5409;-0.0227214;3;
0.00344813;185.395;1.63893;10.6801;20.0794;56.5677;25.6101;10.5407;-0.0219055;3;
0.00527239;185.489;1.98734;10.6896;20.1431;56.9151;25.4381;10.5295;-0.021051;3;
0.00812113;185.575;2.35979;10.7098;20.2526;57.4761;25.1599;10.5065;-0.0202311;3;
0.011826;185.659;2.75583;10.7408;20.4046;58.2254;24.7977;10.4725;-0.0195841;3;
0.0162373;185.731;3.19948;10.7818;20.595;59.1401;24.3739;10.4287;-0.019165;3;
0.0213295;185.787;3.79455;10.8338;20.8264;60.2232;23.8968;10.3748;-0.0190674;3;
0.026829;185.835;4.21944;10.8948;21.089;61.424;23.3968;10.3134;-0.0193461;3;
0.032863;185.869;4.66383;10.9679;21.3931;62.7782;22.8646;10.2422;-0.0201294;3;
0.0390611;185.889;5.12853;11.0495;21.7231;64.2082;22.3343;10.1651;-0.0214335;1;
0.0454828;185.911;5.62801;11.1413;22.0844;65.7312;21.8008;10.0811;-0.0233236;1;
0.0499762;185.969;6.24122;11.2174;22.3627;66.8398;21.4184;10.0124;-0.0256714;1;
0.0506477;186.06;6.19661;11.2522;22.4465;67.0631;21.3069;9.97946;-0.0282064;1;
0.0482466;186.172;5.615;11.2537;22.3719;66.5711;21.4054;9.97433;-0.0309224;1;
0.0437932;186.295;4.69546;11.2333;22.1946;65.6126;21.6512;9.98807;-0.0337606;1;
0.0381148;186.42;3.77052;11.1997;21.9591;64.3902;21.9988;10.0143;-0.0366028;1;
0.0316035;186.546;2.86251;11.1556;21.6853;63.0005;22.4356;10.0514;-0.0392659;3;
0.024807;186.704;2.02815;11.1064;21.4004;61.571;22.9314;10.0957;-0.041628;3;
0.0184789;186.826;1.3925;11.0588;21.1379;60.2622;23.4301;10.1408;-0.0435689;3;
0.0129719;186.952;0.952867;11.0157;20.9108;59.1399;23.8976;10.1835;-0.0450134;3;
0.00858903;187.071;0.733522;10.9797;20.7302;58.2563;24.2956;10.2204;-0.0459534;3;
0.00540519;187.211;0.698452;10.9517;20.5972;57.6172;24.6035;10.25;-0.0464172;3;
0.00342214;187.341;0.792606;10.9318;20.5109;57.2162;24.8087;10.2712;-0.046462;3;
0.00258493;187.462;1.0003;10.92;20.4689;57.039;24.9075;10.2839;-0.0461487;3;
0.00300729;187.568;1.26354;10.919;20.4781;57.1103;24.8798;10.285;-0.0456238;3;
0.00426185;187.666;1.61428;10.9249;20.5212;57.3465;24.7694;10.2785;-0.0449565;3;
0.00626755;187.769;2.02197;10.9378;20.5962;57.7345;24.5856;10.2647;-0.0442078;1;
0.00908637;187.859;2.4085;10.9598;20.7092;58.2945;24.3224;10.2416;-0.0435221;1;
0.0106605;187.948;3.03605;10.9684;20.7665;58.5998;24.1903;10.2327;-0.0427714;1;
0.00904393;188.054;3.10824;10.9409;20.6756;58.2383;24.3829;10.2615;-0.0417318;1;
0.00544858;188.175;2.84599;10.8905;20.4933;57.4673;24.7917;10.3152;-0.0404215;1;
5.44429E-4;188.328;2.38151;10.8239;20.2513;56.4337;25.372;10.3877;-0.0387756;1;
-0.00507534;188.475;1.88157;10.7469;19.977;55.2659;26.0859;10.4739;-0.0367269;3;
-0.0109425;188.599;1.39597;10.6638;19.6904;54.06;26.9015;10.5699;-0.0342021;3;
-0.0167882;188.713;1.00173;10.5764;19.4017;52.8675;27.8028;10.6736;-0.0311178;3;
-0.0219654;188.836;0.712141;10.4905;19.1356;51.8062;28.7059;10.7776;-0.0274495;3;
-0.0262365;188.979;0.573314;10.4085;18.8996;50.9127;29.56;10.8783;-0.0232198;3;
-0.0294006;189.088;0.564908;10.3319;18.7;50.2153;30.3064;10.9723;-0.0184611;3;
-0.031415;189.208;0.684819;10.2615;18.5374;49.7156;30.905;11.0578;-0.0132345;3;
-0.0323218;189.314;0.92228;10.1974;18.4101;49.4034;31.3327;11.1339;-0.00762126;3;
-0.0320753;189.419;1.23659;10.1409;18.3206;49.2872;31.5575;11.1984;-0.00172729;3;
-0.0307957;189.534;1.59765;10.0915;18.2655;49.3484;31.5903;11.2516;0.00436401;3;
-0.0287204;189.626;2.04624;10.0484;18.2384;49.551;31.4734;11.2951;0.0105164;3;
-0.0256995;189.708;2.48253;10.0141;18.247;49.9285;31.1838;11.3255;0.0166219;3;
-0.022234;189.778;2.84672;9.985;18.2746;50.3972;30.8239;11.3486;0.0225993;3;
-0.0181595;189.836;3.25813;9.96379;18.3303;50.9945;30.3705;11.361;0.0283285;3;
-0.0138019;189.897;3.69045;9.9485;18.4037;51.6665;29.8857;11.3662;0.033726;3;
-0.00910342;189.968;4.11316;9.9401;18.4985;52.4282;29.3648;11.3632;0.0387553;3;
-0.00418019;190.006;4.55815;9.93808;18.6115;53.2617;28.8297;11.3531;0.0433818;3;
0.00103664;190.018;4.95412;9.9436;18.747;54.1845;28.2731;11.3349;0.0475586;3;
0.00660825;190.037;5.36005;9.95772;18.9092;55.2139;27.6909;11.3076;0.0512573;3;
0.0128077;190.05;5.90415;9.98357;19.1112;56.4122;27.0565;11.2681;0.0544495;3;
0.0195709;190.042;6.41067;10.0217;19.3546;57.777;26.3852;11.2164;0.0570414;3;
0.0266732;190.024;6.95998;10.0708;19.6323;59.2682;25.7079;11.1554;0.0590068;3;
0.03345;189.993;7.50384;10.1242;19.9156;60.7401;25.0906;11.093;0.0603617;3;
0.0396979;189.978;7.83507;10.1808;20.1958;62.1433;24.5399;11.0305;0.0610148;1;
0.0454152;189.964;8.01148;10.2404;20.4715;63.4692;24.0462;10.9677;0.0609782;1;
0.049498;189.972;8.24744;10.2903;20.6851;64.4477;23.6918;10.9169;0.0603109;1;
0.0502902;190.041;7.97567;10.3102;20.7451;64.6642;23.5998;10.8973;0.0592448;1;
0.0484895;190.131;7.26612;10.3066;20.6836;64.2773;23.7071;10.9014;0.0578064;1;
0.0444878;190.271;6.24629;10.2833;20.5211;63.387;23.9906;10.9259;0.0560547;1;
0.0391269;190.398;5.07723;10.2483;20.3;62.201;24.3982;10.9637;0.0541178;1;
0.0329319;190.549;3.92346;10.206;20.0467;60.8498;24.9021;11.011;0.0521281;3;
0.0260669;190.666;2.88614;10.1566;19.7678;59.376;25.5068;11.0684;0.0502686;3;
0.0192653;190.791;2.01341;10.1058;19.4946;57.9423;26.1578;11.1297;0.048702;3;
0.0132476;190.937;1.37525;10.0597;19.2559;56.6969;26.7812;11.1873;0.047522;3;
0.00830019;191.056;1.00101;10.0198;19.0598;55.6861;27.3346;11.2383;0.0467997;3;
0.00470066;191.169;0.833488;9.98851;18.9152;54.9551;27.7667;11.2788;0.0465291;3;
0.00235903;191.289;0.835367;9.96502;18.8165;54.4756;28.0698;11.3089;0.0466777;3;
0.00119281;191.408;1.02854;9.94882;18.7599;54.2262;28.2396;11.3289;0.0471924;3;
0.00132298;191.507;1.2999;9.94209;18.7513;54.2308;28.2499;11.3359;0.0479655;3;
0.00254822;191.612;1.63485;9.94365;18.7841;54.4513;28.1239;11.3314;0.0489258;3;
0.00475192;191.708;2.0327;9.95393;18.8563;54.8708;27.8773;11.3156;0.0499308;3;
0.00777197;191.787;2.52373;9.97237;18.9638;55.463;27.5362;11.2897;0.0509054;3;
0.011578;191.87;2.99711;9.99991;19.1084;56.2298;27.1105;11.2531;0.0517395;3;
0.0158567;191.929;3.51346;10.0348;19.28;57.1144;26.6428;11.2089;0.0523356;1;
0.0206478;191.963;4.01225;10.0783;19.4828;58.1311;26.1334;11.1562;0.0526367;1;
0.0241377;192.049;4.69528;10.1117;19.6357;58.8857;25.7747;11.1169;0.0527262;1;
0.0237613;192.154;4.76154;10.1065;19.6162;58.7997;25.8175;11.1227;0.0528687;1;
0.0210608;192.278;4.31468;10.0781;19.4936;58.2091;26.1023;11.1557;0.0530355;1;
0.0166087;192.393;3.6336;10.0321;19.2949;57.2476;26.59;11.2105;0.0532939;3;
0.0111684;192.52;2.91243;9.97517;19.0547;56.0886;27.2245;11.28;0.0537455;3;
0.00531852;192.643;2.19289;9.91222;18.7977;54.8593;27.9628;11.3589;0.0544942;3;
-1.47223E-4;192.781;1.61289;9.84983;18.5556;53.7218;28.7187;11.4388;0.0556254;3;
-0.0048368;192.891;1.24021;9.79112;18.3421;52.7473;29.4347;11.5148;0.0571757;3;
-0.00841868;193.015;1.03932;9.73881;18.168;51.992;30.0447;11.5824;0.059137;3;
-0.0109496;193.137;0.991183;9.69204;18.0292;51.4366;30.5353;11.6417;0.0615092;3;
-0.0123354;193.239;1.10788;9.65209;17.9289;51.0942;30.87;11.6903;0.0642334;3;
-0.0125287;193.346;1.31364;9.61996;17.8692;50.9726;31.0234;11.7266;0.0672323;3;
-0.0116274;193.449;1.65894;9.5956;17.8477;51.0555;31.0017;11.7504;0.0704102;3;
-0.00976902;193.538;2.0445;9.57866;17.8607;51.3207;30.8281;11.7628;0.0736816;3;
-0.00685573;193.629;2.46374;9.57149;17.9151;51.7952;30.4904;11.7609;0.0769104;3;
-0.00318098;193.687;2.97079;9.57224;18.0018;52.43;30.0476;11.7481;0.0800252;3;
0.00120711;193.746;3.49896;9.58168;18.1218;53.2245;29.5174;11.7241;0.0829325;3;
0.00577486;193.806;4.01161;9.59611;18.2569;54.0789;28.9821;11.695;0.0855428;3;
0.0103925;193.864;4.47319;9.61486;18.4031;54.9696;28.4583;11.6621;0.0878072;3;
0.0154151;193.884;4.82133;9.64261;18.5779;55.9757;27.8991;11.6198;0.0896098;3;
0.0201885;193.897;5.2917;9.67299;18.754;56.9594;27.3859;11.5765;0.090977;3;
0.0250586;193.927;5.56209;9.70964;18.9469;57.9947;26.8742;11.5279;0.0918823;3;
0.0303336;193.922;5.91003;9.75616;19.1716;59.1528;26.3317;11.4698;0.092277;3;
0.0358212;193.899;6.29796;9.81124;19.4217;60.3951;25.7818;11.4046;0.0921326;3;
0.0415066;193.897;6.68661;9.87526;19.6983;61.721;25.2265;11.3321;0.0914164;3;
0.0469949;193.909;6.98688;9.9448;19.9843;63.0407;24.701;11.2567;0.090092;3;
0.0523394;193.904;7.22038;10.0208;20.2828;64.3646;24.1964;11.1774;0.0881266;3;
0.0574178;193.878;7.47735;10.1019;20.5874;65.6603;23.7198;11.0956;0.0855326;3;
0.0623955;193.841;7.56245;10.1902;20.9069;66.9663;23.2544;11.0091;0.0822713;3;
0.0670004;193.816;7.80166;10.2825;21.2265;68.212;22.8191;10.9211;0.0783752;3;
0.0711191;193.832;7.79096;10.3774;21.5387;69.3647;22.4185;10.8325;0.0738485;3;
0.0750124;193.816;7.75153;10.4775;21.8567;70.4862;22.0309;10.7408;0.0686971;3;
0.0789399;193.78;7.7658;10.5858;22.1942;71.658;21.6389;10.6434;0.0629374;3;
0.0830444;193.761;7.73098;10.7042;22.5609;73.0091;21.2327;10.5387;0.0565287;3;
0.0874587;193.77;7.68426;10.835;22.9662;74.6149;20.8056;10.4252;0.0494466;3;
0.0916899;193.774;7.67574;10.973;23.3825;76.3601;20.3867;10.3075;0.0416463;3;
0.0955173;193.761;7.53006;11.1152;23.7955;78.1824;19.9873;10.1875;0.0331482;3;
0.098556;193.743;7.32415;11.2557;24.1777;79.9398;19.627;10.0692;0.0240194;3;
0.101455;193.741;7.02979;11.4034;24.5699;81.8562;19.2666;9.94598;0.0141866;3;
0.104509;193.761;6.98342;11.5608;24.9892;84.0683;18.8933;9.81618;0.00374756;3;
0.107248;193.772;6.75339;11.7219;25.4043;86.504;18.5307;9.68394;-0.00728963;3;
0.110835;193.781;6.71721;11.9026;25.8948;135.655;18.123;9.53938;-0.0189555;3;
0.115111;193.76;6.82124;12.1009;26.4524;132.781;17.6831;9.38474;-0.0312012;3;
0.119782;193.745;7.12588;12.3129;27.0588;129.801;17.228;9.22323;-0.0439819;3;
0.123964;193.744;7.14349;12.5273;27.6528;126.868;16.7935;9.06082;-0.0573954;1;
0.1276;193.745;7.03319;12.7429;28.2275;123.995;16.379;8.89756;-0.0714518;1;
0.130247;193.758;7.16216;12.9511;28.7431;121.274;16.001;8.73758;-0.0860168;1;
0.130179;193.866;6.96442;13.1211;29.0538;119.047;15.7234;8.59511;-0.100812;1;
0.127689;193.988;6.27942;13.2555;29.1779;117.272;15.5299;8.46742;-0.115804;1;
0.122988;194.126;5.23057;13.3569;29.1339;115.909;15.4113;8.35286;-0.130963;1;
0.116937;194.261;4.15074;13.4373;28.9908;114.789;15.3389;8.24637;-0.146173;1;
0.110414;194.374;3.1677;13.5083;28.8152;113.744;15.2855;8.14377;-0.161241;3;
0.103569;194.514;2.30052;13.5707;28.6169;112.745;15.249;8.04545;-0.176019;3;
0.0968502;194.643;1.53696;13.6301;28.4266;111.711;15.2156;7.9496;-0.190381;3;
0.0909451;194.763;1.04566;13.6957;28.289;110.521;15.1602;7.85239;-0.20424;3;
0.0861939;194.9;0.769157;13.7723;28.2241;109.122;15.0688;7.75172;-0.21758;3;
0.0828237;195.036;0.675532;13.8632;28.2438;107.477;14.9315;7.64609;-0.23041;3;
0.0807368;195.14;0.797004;13.9674;28.3403;105.606;14.7516;7.53595;-0.242771;3;
0.0796371;195.245;0.988893;14.0819;28.4948;103.56;14.5398;7.42267;-0.254759;3;
0.0794315;195.346;1.26277;14.2061;28.7025;101.354;14.2999;7.30644;-0.266437;3;
0.0801668;195.47;1.5934;14.342;28.9689;98.977;14.0302;7.18643;-0.277891;3;
0.0818962;195.58;2.00736;14.4921;29.3016;96.4138;13.729;7.06133;-0.289248;3;
0.0847278;195.663;2.48343;14.66;29.7123;93.6388;13.3934;6.9299;-0.300608;3;
0.0883343;195.721;2.92532;14.8422;30.1835;90.7036;13.0363;6.79361;-0.312073;1;
0.0924351;195.784;3.42955;15.0363;30.7003;87.6516;12.6675;6.65326;-0.323761;1;
0.0947134;195.874;4.19449;15.2026;31.0903;84.9255;12.3623;6.52383;-0.335496;1;
0.0933814;196.001;4.19143;15.308;31.2164;82.8845;12.1723;6.4167;-0.347058;1;
0.0900339;196.114;3.7992;15.378;31.2083;81.2269;12.0451;6.32216;-0.358445;1;
0.0852253;196.218;3.21671;15.4214;31.1055;79.841;11.9639;6.23721;-0.369623;1;
0.0793265;196.343;2.51939;15.4437;30.9339;78.6499;11.9209;6.16081;-0.380485;1;
0.0728779;196.469;1.85979;15.4527;30.7322;77.5481;11.903;6.09125;-0.390914;5;
0.0662562;196.602;1.31828;15.4536;30.5265;76.4656;11.9024;6.0277;-0.400785;4;
0.0597563;196.045;0.917242;15.4496;30.3359;75.3548;11.9133;5.97008;-0.409965;4;
0.0529213;195.708;0.62422;15.4328;30.1249;74.3016;11.954;5.92197;-0.418351;4;
0.0454541;195.518;0.374107;15.3976;29.8705;73.3513;12.0395;5.88669;-0.42581;4;
0.0369356;195.323;0.0751183;15.3371;29.5426;72.5689;12.1916;5.86813;-0.432218;4;
0.0272089;195.125;-0.281516;15.2488;29.1316;71.971;12.4273;5.8692;-0.437437;4;
0.0162334;194.925;-0.664973;15.1322;28.6381;71.5529;12.7636;5.89244;-0.441327;4;
0.00402296;194.72;-1.1031;14.9875;28.0677;71.3011;13.222;5.94044;-0.443742;4;
-0.00937241;194.508;-1.63842;14.8161;27.4292;71.1969;13.8229;6.016;-0.444533;4;
-0.0239437;194.279;-2.17281;14.6186;26.7294;71.2294;14.5498;6.12238;-0.443563;4;
-0.0395601;194.04;-2.72344;14.397;25.9818;71.371;15.4136;6.26296;-0.440668;4;
-0.0561804;193.792;-3.3742;14.1526;25.1948;71.6089;16.4425;6.44169;-0.435724;4;
-0.0734732;193.524;-3.95176;13.8924;24.3899;71.8935;17.6528;6.66114;-0.428587;4;
-0.0910678;193.246;-4.5062;13.6226;23.5875;72.1752;19.0549;6.92283;-0.419175;5;
-0.109147;192.955;-5.01473;13.3411;22.7793;72.4781;20.7078;7.23271;-0.407397;5;
-0.125664;192.235;-5.73686;13.0698;22.0533;72.551;22.4377;7.55887;-0.393412;5;
-0.138475;191.245;-5.91573;12.83;21.4857;72.1538;23.9414;7.86715;-0.37758;5;
-0.148665;189.95;-5.61817;12.6091;21.0172;71.4448;25.2474;8.16321;-0.359989;5;
-0.156945;188.317;-5.04879;12.3998;20.6137;70.5249;26.3815;8.45016;-0.340792;5;
-0.16237;186.592;-4.4139;12.1924;20.2309;69.5353;27.2728;8.73764;-0.320214;5;
-0.16379;184.864;-3.85016;11.9841;19.8553;68.52;27.9077;9.02843;-0.29898;5;
-0.16534;183.187;-3.43177;11.7716;19.4713;67.5313;28.4041;9.32704;-0.277363;5;
-0.166671;181.475;-3.03806;11.5586;19.0922;66.5302;28.7607;9.62796;-0.25544;5;
-0.167731;179.744;-2.67333;11.3456;18.7196;65.5121;29.0012;9.9298;-0.233241;5;
-0.168813;178.144;-2.4362;11.1313;18.3451;64.5073;29.17;10.2351;-0.21087;5;
-0.169612;176.649;-2.24467;10.9184;17.9793;63.4835;29.2527;10.5385;-0.188392;5;
-0.170205;175.12;-2.02043;10.707;17.6202;62.4492;29.2675;10.8401;-0.165864;5;
-0.17051;173.467;-1.80138;10.4977;17.2704;61.3971;29.2174;11.1378;-0.143326;5;
-0.170461;171.83;-1.56753;10.2913;16.9317;60.3217;29.1057;11.4298;-0.120807;5;
-0.169726;170.204;-1.28291;10.0905;16.6211;59.1915;28.9164;11.7095;-0.09836;5;
-0.168681;168.755;-1.02175;9.8925;16.3435;58.0446;28.6831;11.9819;-0.0760156;5;
-0.16778;167.079;-0.774252;9.69455;16.0877;56.925;28.4397;12.2543;-0.0538109;5;
-0.166678;165.533;-0.537191;9.49934;15.8665;55.8006;28.1659;12.5202;-0.0317816;5;
-0.165596;163.984;-0.324544;9.30534;15.675;54.6921;27.8782;12.7786;-0.00993125;5;
-0.165009;162.262;-0.226628;9.1098;15.4998;53.6409;27.6044;13.0118;0.0117055;5;
-0.164307;160.477;-0.0992357;8.91678;15.3631;52.5926;27.3103;13.208;0.0331305;5;
-0.163895;158.875;-0.0308993;8.7237;15.2533;51.5811;27.019;13.3772;0.0543458;4;
-0.163943;157.164;-0.0259674;8.52972;15.1664;50.6192;26.7385;13.5244;0.0753414;4;
-0.164629;156.443;-0.0630228;8.33347;15.0958;49.7185;26.4766;13.6549;0.0961726;4;
-0.165966;156.324;-0.0949421;8.13843;15.0402;48.8705;26.2306;13.7718;0.117085;4;
-0.168296;156.181;-0.173835;7.95225;14.9849;48.0994;26.0147;13.8816;0.138147;4;
-0.171449;156.043;-0.267265;7.77575;14.9353;47.3891;25.8195;13.9828;0.159438;4;
-0.175328;155.912;-0.454404;7.60931;14.8952;46.7295;25.6394;14.0749;0.181016;4;
-0.179799;155.78;-0.645439;7.4533;14.8701;46.1088;25.4683;14.1571;0.20296;4;
-0.173697;155.64;-0.75204;7.30592;14.8503;45.5376;25.313;14.233;0.2249;4;
-0.163685;155.493;-0.925292;7.16618;14.8269;45.0244;25.1784;14.3052;0.245455;4;
-0.154408;155.341;-1.1346;7.03435;14.8025;44.5604;25.0599;14.373;0.26459;4;
-0.145817;155.191;-1.36779;6.90969;14.776;44.1411;24.9561;14.4371;0.282436;4;
-0.138536;155.024;-1.62047;6.78772;14.7057;43.8089;24.8906;14.5069;0.299089;4;
-0.132326;154.851;-2.02529;6.66991;14.6025;43.5445;24.853;14.5792;0.314572;4;
-0.126918;154.667;-2.44362;6.55743;14.4798;43.3276;24.8328;14.6509;0.328953;4;
-0.121939;154.482;-2.86801;6.45168;14.3581;43.1323;24.8167;14.718;0.342334;4;
-0.118579;154.27;-3.35903;6.34515;14.161;43.0392;24.849;14.7972;0.354787;4;
-0.115873;154.053;-4.04353;6.24397;13.9514;42.981;24.8933;14.8753;0.366294;4;
-0.114232;153.818;-4.82732;6.14501;13.7038;42.9857;24.9655;14.9588;0.376951;4;
-0.113103;153.563;-5.56628;6.05062;13.4513;43.0166;25.0467;15.0416;0.386859;4;
-0.11129;153.297;-5.98424;5.96665;13.2598;42.9947;25.0946;15.1084;0.396099;4;
-0.10898;153.025;-6.32064;5.89174;13.1157;42.9334;25.1165;15.1622;0.404695;4;
-0.107036;152.746;-6.78753;5.82084;12.9692;42.8902;25.1441;15.2147;0.412681;4;
-0.105824;152.454;-7.32917;5.75184;12.8009;42.8891;25.1906;15.271;0.420078;4;
-0.104692;152.163;-7.83181;5.68771;12.645;42.8878;25.2334;15.323;0.426944;4;
-0.103759;151.857;-8.41674;5.62934;12.5;42.8924;25.275;15.3711;0.433138;4;
-0.101972;151.544;-8.74955;5.58163;12.418;42.8348;25.2787;15.4017;0.438716;4;
-0.100274;151.23;-9.11279;5.53809;12.3452;42.7784;25.2801;15.429;0.443829;4;
-0.0979525;150.917;-9.34381;5.50269;12.3192;42.6767;25.2536;15.4433;0.448452;4;
-0.094347;150.615;-9.35758;5.47869;12.3757;42.4878;25.1768;15.4362;0.4526;4;
-0.0903915;150.317;-9.38647;5.46166;12.4704;42.2723;25.0826;15.4198;0.456242;4;
-0.0859907;150.025;-9.32272;5.45252;12.6137;42.0242;24.9677;15.3929;0.459343;4;
-0.0817083;149.736;-9.38295;5.44844;12.7777;41.7795;24.8516;15.3626;0.461903;4;
-0.0777746;149.44;-9.41801;5.44847;12.9501;41.5525;24.742;15.3318;0.463901;4;
-0.0741131;149.14;-9.45008;5.45294;13.1358;41.3379;24.6359;15.2995;0.465345;4;
-0.070525;148.836;-9.43826;5.46203;13.3459;41.124;24.5277;15.264;0.466324;4;
-0.0671074;148.536;-9.52537;5.47556;13.5771;40.9165;24.4202;15.2263;0.466813;4;
-0.0636119;148.239;-9.64151;5.49499;13.852;40.6997;24.3051;15.1831;0.4668;4;
-0.0594789;147.95;-9.65187;5.52368;14.2284;40.4391;24.1642;15.1278;0.46628;4;
-0.0554242;147.658;-9.62433;5.55767;14.6626;40.1792;24.0211;15.0691;0.46526;4;
-0.0506846;147.367;-9.38711;5.60091;15.2555;39.8739;23.852;14.9985;0.463791;4;
-0.045495;147.089;-9.18397;5.65263;16.0561;39.5378;23.6649;14.9189;0.461847;4;
-0.0399909;146.819;-8.98087;5.71194;17.2009;39.1799;23.4646;14.8322;0.459459;4;
-0.0341822;146.557;-8.75107;5.7795;19.4204;38.8007;23.2515;14.7384;0.456587;4;
-0.0285013;146.291;-8.47087;5.8529;63.5245;38.426;23.039;14.6425;0.453223;4;
-0.0228369;146.033;-8.2522;5.9327;63.1294;38.0493;22.8237;14.5434;0.449392;4;
-0.0173286;145.775;-8.04176;6.01838;62.7528;37.6784;22.6096;14.4425;0.44507;4;
-0.011927;145.52;-7.83512;6.11006;62.3907;37.3104;22.3954;14.3394;0.440284;4;
-0.00701725;145.259;-7.68199;6.20514;62.0818;36.9671;22.1919;14.2382;0.435028;4;
-0.00210345;145.001;-7.42237;6.30636;61.7793;36.6205;21.9853;14.1339;0.429371;4;
0.00277936;144.757;-7.35367;6.41436;61.4861;36.2717;21.7759;14.0266;0.423249;4;
0.00688565;144.491;-7.20464;6.52318;61.2817;35.9629;21.5845;13.9238;0.41668;4;
